respondent,democrat,republican,independent,democrat_noleaners,democrat_leaners,republican_leaners,probe,congenial,response_probe,question,condition,correct
973,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
973,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
973,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
974,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
974,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
974,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
974,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
976,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
976,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
976,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,1
976,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
979,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
979,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
979,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
979,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
981,0.0,0.0,1.0,,,,closed,,,aca,mc,1
981,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
981,0.0,0.0,1.0,,,,closed,,,gg,mc,0
981,0.0,0.0,1.0,,,,closed,,0.0,dt,mc,0
983,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
983,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,1.0,aca2,mc,1
983,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
983,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
984,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
984,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
984,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
984,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
989,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
989,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
989,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
989,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
991,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
991,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
991,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
991,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
994,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
994,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
994,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
994,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
999,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
999,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
999,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
999,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
1000,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1000,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1000,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
1000,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,0.0,dt,mc,0
1002,0.0,0.0,1.0,,,,closed,,,aca,mc,0
1002,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
1002,0.0,0.0,1.0,,,,closed,,,gg,mc,0
1002,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
1005,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
1005,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1005,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1005,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
1007,,,,,0.0,1.0,closed,0.0,,aca,mc,0
1007,,,,,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1007,,,,,0.0,1.0,closed,0.0,,gg,mc,1
1007,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
1010,,,,,0.0,1.0,closed,0.0,,aca,mc,1
1010,,,,,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1010,,,,,0.0,1.0,closed,0.0,,gg,mc,0
1010,,,,,0.0,1.0,closed,1.0,1.0,dt,mc,1
1011,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,1
1011,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
1011,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
1011,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
1012,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1012,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
1012,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
1012,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
1014,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
1014,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
1014,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,1
1014,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
1015,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
1015,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1015,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1015,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
1016,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1016,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,1.0,aca2,mc,1
1016,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
1016,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,0.0,dt,mc,0
1017,,,,,0.0,1.0,closed,0.0,,aca,mc,1
1017,,,,,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1017,,,,,0.0,1.0,closed,0.0,,gg,mc,1
1017,,,,,0.0,1.0,closed,1.0,0.0,dt,mc,0
1018,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1018,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1018,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
1018,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
1019,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,0
1019,1.0,0.0,0.0,,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1019,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,0
1019,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
1021,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,1
1021,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
1021,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
1021,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
1022,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,0
1022,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,0.0,aca2,mc,0
1022,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
1022,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
1023,1.0,0.0,0.0,,1.0,0.0,open,1.0,,aca,mc,1
1023,1.0,0.0,0.0,,1.0,0.0,open,1.0,1.0,aca2,mc,1
1023,1.0,0.0,0.0,,1.0,0.0,open,1.0,,gg,mc,0
1023,1.0,0.0,0.0,,1.0,0.0,open,0.0,1.0,dt,mc,1
1025,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
1025,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
1025,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
1025,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
1026,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,aca,mc,0
1026,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,1.0,aca2,mc,1
1026,0.0,1.0,0.0,0.0,0.0,1.0,open,0.0,,gg,mc,0
1026,0.0,1.0,0.0,0.0,0.0,1.0,open,1.0,1.0,dt,mc,1
1027,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1027,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1027,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
1027,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
1028,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
1028,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1028,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1028,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
1029,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1029,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1029,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
1029,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
1031,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,1
1031,1.0,0.0,0.0,,1.0,0.0,closed,1.0,1.0,aca2,mc,1
1031,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,0
1031,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
1033,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
1033,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
1033,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
1033,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
1035,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,0
1035,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1035,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,1
1035,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
1038,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,aca,mc,1
1038,1.0,0.0,0.0,,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1038,1.0,0.0,0.0,,1.0,0.0,closed,1.0,,gg,mc,0
1038,1.0,0.0,0.0,,1.0,0.0,closed,0.0,1.0,dt,mc,1
1040,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,aca,mc,1
1040,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,0.0,aca2,mc,0
1040,1.0,0.0,0.0,1.0,1.0,0.0,closed,1.0,,gg,mc,0
1040,1.0,0.0,0.0,1.0,1.0,0.0,closed,0.0,1.0,dt,mc,1
1043,1.0,0.0,0.0,,1.0,0.0,open,1.0,,aca,mc,1
1043,1.0,0.0,0.0,,1.0,0.0,open,1.0,1.0,aca2,mc,1
1043,1.0,0.0,0.0,,1.0,0.0,open,1.0,,gg,mc,1
1043,1.0,0.0,0.0,,1.0,0.0,open,0.0,1.0,dt,mc,1
1045,0.0,0.0,1.0,,,,closed,,,aca,mc,0
1045,0.0,0.0,1.0,,,,closed,,0.0,aca2,mc,0
1045,0.0,0.0,1.0,,,,closed,,,gg,mc,0
1045,0.0,0.0,1.0,,,,closed,,1.0,dt,mc,1
1046,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
1046,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1046,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1046,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
1048,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,1
1048,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
1048,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
1048,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
1050,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,aca,mc,0
1050,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,0.0,aca2,mc,0
1050,1.0,0.0,0.0,1.0,1.0,0.0,open,1.0,,gg,mc,0
1050,1.0,0.0,0.0,1.0,1.0,0.0,open,0.0,1.0,dt,mc,1
1055,0.0,0.0,1.0,,,,open,,,aca,mc,1
1055,0.0,0.0,1.0,,,,open,,1.0,aca2,mc,1
1055,0.0,0.0,1.0,,,,open,,,gg,mc,1
1055,0.0,0.0,1.0,,,,open,,1.0,dt,mc,1
1057,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
1057,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1057,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1057,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,0.0,dt,mc,0
1058,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,1
1058,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,0.0,aca2,mc,0
1058,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1058,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
1059,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,aca,mc,0
1059,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,1.0,aca2,mc,1
1059,0.0,1.0,0.0,0.0,0.0,1.0,closed,0.0,,gg,mc,0
1059,0.0,1.0,0.0,0.0,0.0,1.0,closed,1.0,1.0,dt,mc,1
1,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
1,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
1,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
1,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
6,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
6,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
6,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
6,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
16,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
16,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
16,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
16,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
17,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
17,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
17,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
17,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
19,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
19,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
19,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
19,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
21,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
21,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
21,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
21,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
23,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
23,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
23,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
23,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
26,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
26,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
26,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
26,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
29,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
29,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
29,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
29,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
33,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
33,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
33,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
33,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
36,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
36,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
36,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
36,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
41,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
41,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
41,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
41,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
42,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
42,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
42,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
42,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
43,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
43,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
43,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
43,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
46,0.0,0.0,1.0,,0.0,,,0.0,,aca,scale,0
46,0.0,0.0,1.0,,0.0,,,0.0,,aca2,scale,0
46,0.0,0.0,1.0,,0.0,,,0.0,,gg,scale,0
46,0.0,0.0,1.0,,0.0,,,1.0,,dt,scale,1
49,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
49,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
49,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
49,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
52,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
52,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
52,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
52,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
54,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
54,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
54,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
54,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
55,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
55,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
55,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
55,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
57,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
57,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
57,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
57,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
60,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
60,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
60,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
60,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
65,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
65,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
65,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
65,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
70,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
70,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
70,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
70,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
74,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
74,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
74,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
74,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
76,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
76,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
76,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
76,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
79,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,1
79,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
79,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
79,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
80,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
80,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
80,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
80,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
81,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
81,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
81,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
81,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
84,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,1
84,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
84,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
84,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
85,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
85,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
85,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
85,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
86,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
86,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
86,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
86,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
87,0.0,0.0,1.0,,0.0,,,0.0,,aca,scale,0
87,0.0,0.0,1.0,,0.0,,,0.0,,aca2,scale,0
87,0.0,0.0,1.0,,0.0,,,0.0,,gg,scale,1
87,0.0,0.0,1.0,,0.0,,,1.0,,dt,scale,1
92,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
92,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
92,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,0
92,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
93,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
93,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
93,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
93,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
95,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
95,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
95,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
95,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,0
96,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
96,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
96,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
96,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,0
98,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,1
98,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
98,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
98,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
103,1.0,0.0,0.0,,1.0,,,1.0,,aca,scale,0
103,1.0,0.0,0.0,,1.0,,,1.0,,aca2,scale,0
103,1.0,0.0,0.0,,1.0,,,1.0,,gg,scale,0
103,1.0,0.0,0.0,,1.0,,,0.0,,dt,scale,0
105,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
105,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
105,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
105,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
112,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
112,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca2,scale,0
112,1.0,0.0,0.0,1.0,1.0,,,1.0,,gg,scale,1
112,1.0,0.0,0.0,1.0,1.0,,,0.0,,dt,scale,1
116,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
116,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
116,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,0
116,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
118,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca,scale,0
118,0.0,1.0,0.0,0.0,0.0,,,0.0,,aca2,scale,0
118,0.0,1.0,0.0,0.0,0.0,,,0.0,,gg,scale,1
118,0.0,1.0,0.0,0.0,0.0,,,1.0,,dt,scale,1
119,1.0,0.0,0.0,1.0,1.0,,,1.0,,aca,scale,0
