respondent,democrat,republican,independent,democrat_noleaners,democrat_leaners,questions,responses,scale_correct_10,scale_correct_7,scale_mc_c_10,scale_mc_c_8,congenial
811,0,1,0,0,0,rg_s_gg_4,1,0,0,0,0,0
811,0,1,0,0,0,rg_s_gg2_1,5,0,0,NA,NA,0
811,0,1,0,0,0,rg_s_gg2_2,1,0,0,NA,NA,0
811,0,1,0,0,0,rg_s_gg2_3,2,0,1,NA,NA,0
811,0,1,0,0,0,rg_s_gg2_4,10,1,1,NA,NA,0
811,0,1,0,0,0,rg_s_dt_1,9,0,0,NA,NA,0
811,0,1,0,0,0,rg_s_dt_2,9,0,0,NA,NA,0
811,0,1,0,0,0,rg_s_dt_3,9,0,0,NA,NA,0
811,0,1,0,0,0,rg_s_dt_4,9,0,1,0,1,1
812,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_aca_2,8,0,0,NA,NA,0
812,1,0,0,1,1,rg_s_aca_3,5,0,0,0,0,1
812,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
812,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_gg_1,7,0,0,NA,NA,0
812,1,0,0,1,1,rg_s_gg_2,8,0,0,NA,NA,0
812,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
812,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
812,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_gg2_2,8,0,1,NA,NA,1
812,1,0,0,1,1,rg_s_gg2_3,2,0,1,NA,NA,0
812,1,0,0,1,1,rg_s_gg2_4,0,0,0,NA,NA,1
812,1,0,0,1,1,rg_s_dt_1,9,0,0,NA,NA,0
812,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
812,1,0,0,1,1,rg_s_dt_3,1,0,1,NA,NA,0
812,1,0,0,1,1,rg_s_dt_4,8,0,1,0,1,0
813,0,1,0,0,0,rg_s_aca_1,6,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_aca_2,2,0,1,NA,NA,0
813,0,1,0,0,0,rg_s_aca_3,5,0,0,0,0,0
813,0,1,0,0,0,rg_s_aca_4,2,0,1,NA,NA,0
813,0,1,0,0,0,rg_s_aca2_1,0,1,1,NA,NA,0
813,0,1,0,0,0,rg_s_aca2_2,0,1,1,NA,NA,0
813,0,1,0,0,0,rg_s_aca2_3,5,0,0,0,0,0
813,0,1,0,0,0,rg_s_aca2_4,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg_1,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg_2,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg_3,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg_4,5,0,0,0,0,0
813,0,1,0,0,0,rg_s_gg2_1,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg2_2,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg2_3,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_gg2_4,8,0,1,NA,NA,0
813,0,1,0,0,0,rg_s_dt_1,5,0,0,NA,NA,0
813,0,1,0,0,0,rg_s_dt_2,0,1,1,NA,NA,0
813,0,1,0,0,0,rg_s_dt_3,0,1,1,NA,NA,0
813,0,1,0,0,0,rg_s_dt_4,8,0,1,0,1,1
815,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
815,1,0,0,1,1,rg_s_aca_2,8,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_aca_3,0,0,0,0,0,1
815,1,0,0,1,1,rg_s_aca_4,9,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
815,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
815,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
815,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
815,1,0,0,1,1,rg_s_gg_1,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
815,1,0,0,1,1,rg_s_gg2_1,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_gg2_2,10,1,1,NA,NA,1
815,1,0,0,1,1,rg_s_gg2_3,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_gg2_4,10,1,1,NA,NA,1
815,1,0,0,1,1,rg_s_dt_1,9,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_dt_2,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_dt_3,10,0,0,NA,NA,0
815,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
816,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
816,1,0,0,1,1,rg_s_aca_2,1,0,1,NA,NA,0
816,1,0,0,1,1,rg_s_aca_3,3,0,0,0,0,1
816,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
816,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
816,1,0,0,1,1,rg_s_aca2_2,6,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_aca2_3,7,0,0,0,0,1
816,1,0,0,1,1,rg_s_aca2_4,6,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_gg_1,3,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_gg_2,5,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_gg_3,5,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_gg_4,5,0,0,0,0,1
816,1,0,0,1,1,rg_s_gg2_1,2,0,1,NA,NA,0
816,1,0,0,1,1,rg_s_gg2_2,4,0,0,NA,NA,1
816,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
816,1,0,0,1,1,rg_s_gg2_4,4,0,0,NA,NA,1
816,1,0,0,1,1,rg_s_dt_1,8,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_dt_2,8,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_dt_3,7,0,0,NA,NA,0
816,1,0,0,1,1,rg_s_dt_4,7,0,0,0,0,0
817,0,1,0,0,0,rg_s_aca_1,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_aca_2,6,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_aca_3,6,0,0,0,0,0
817,0,1,0,0,0,rg_s_aca_4,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_aca2_1,6,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_aca2_2,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_aca2_3,6,0,0,0,0,0
817,0,1,0,0,0,rg_s_aca2_4,6,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg_1,6,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg_2,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg_3,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg_4,7,0,0,0,0,0
817,0,1,0,0,0,rg_s_gg2_1,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg2_2,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg2_3,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_gg2_4,7,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_dt_1,5,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_dt_2,6,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_dt_3,5,0,0,NA,NA,0
817,0,1,0,0,0,rg_s_dt_4,5,0,0,0,0,1
818,0,1,0,0,0,rg_s_aca_1,8,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_aca_2,3,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_aca_3,10,1,1,1,1,0
818,0,1,0,0,0,rg_s_aca_4,5,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_aca2_1,10,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_aca2_2,5,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_aca2_3,10,1,1,1,1,0
818,0,1,0,0,0,rg_s_aca2_4,10,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg_1,8,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg_2,8,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg_3,9,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg_4,5,0,0,0,0,0
818,0,1,0,0,0,rg_s_gg2_1,5,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg2_2,5,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg2_3,5,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_gg2_4,5,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_dt_1,10,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_dt_2,10,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_dt_3,10,0,0,NA,NA,0
818,0,1,0,0,0,rg_s_dt_4,10,1,1,1,1,1
823,0,1,0,0,0,rg_s_aca_1,5,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_aca_2,7,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_aca_3,10,1,1,1,1,0
823,0,1,0,0,0,rg_s_aca_4,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_aca2_1,5,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_aca2_2,5,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_aca2_3,7,0,0,0,0,0
823,0,1,0,0,0,rg_s_aca2_4,7,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_gg_1,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_gg_2,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_gg_3,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_gg_4,6,0,0,0,0,0
823,0,1,0,0,0,rg_s_gg2_1,5,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_gg2_2,8,0,1,NA,NA,0
823,0,1,0,0,0,rg_s_gg2_3,8,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_gg2_4,10,1,1,NA,NA,0
823,0,1,0,0,0,rg_s_dt_1,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_dt_2,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_dt_3,10,0,0,NA,NA,0
823,0,1,0,0,0,rg_s_dt_4,6,0,0,0,0,1
826,1,0,0,NA,1,rg_s_aca_1,1,0,1,NA,NA,0
826,1,0,0,NA,1,rg_s_aca_2,1,0,1,NA,NA,0
826,1,0,0,NA,1,rg_s_aca_3,5,0,0,0,0,1
826,1,0,0,NA,1,rg_s_aca_4,10,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_aca2_1,0,1,1,NA,NA,0
826,1,0,0,NA,1,rg_s_aca2_2,0,1,1,NA,NA,0
826,1,0,0,NA,1,rg_s_aca2_3,1,0,0,0,0,1
826,1,0,0,NA,1,rg_s_aca2_4,0,1,1,NA,NA,0
826,1,0,0,NA,1,rg_s_gg_1,0,1,1,NA,NA,0
826,1,0,0,NA,1,rg_s_gg_2,0,1,1,NA,NA,0
826,1,0,0,NA,1,rg_s_gg_3,10,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_gg_4,10,1,1,1,1,1
826,1,0,0,NA,1,rg_s_gg2_1,5,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_gg2_2,10,1,1,NA,NA,1
826,1,0,0,NA,1,rg_s_gg2_3,5,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_gg2_4,0,0,0,NA,NA,1
826,1,0,0,NA,1,rg_s_dt_1,5,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_dt_2,10,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_dt_3,10,0,0,NA,NA,0
826,1,0,0,NA,1,rg_s_dt_4,10,1,1,1,1,0
827,1,0,0,1,1,rg_s_aca_1,1,0,1,NA,NA,0
827,1,0,0,1,1,rg_s_aca_2,5,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_aca_3,1,0,0,0,0,1
827,1,0,0,1,1,rg_s_aca_4,6,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_aca2_1,1,0,1,NA,NA,0
827,1,0,0,1,1,rg_s_aca2_2,1,0,1,NA,NA,0
827,1,0,0,1,1,rg_s_aca2_3,3,0,0,0,0,1
827,1,0,0,1,1,rg_s_aca2_4,1,0,1,NA,NA,0
827,1,0,0,1,1,rg_s_gg_1,4,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_gg_2,4,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_gg_3,9,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_gg_4,6,0,0,0,0,1
827,1,0,0,1,1,rg_s_gg2_1,10,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_gg2_2,3,0,0,NA,NA,1
827,1,0,0,1,1,rg_s_gg2_3,2,0,1,NA,NA,0
827,1,0,0,1,1,rg_s_gg2_4,9,0,1,NA,NA,1
827,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_dt_2,10,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_dt_3,10,0,0,NA,NA,0
827,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
828,0,1,0,0,0,rg_s_aca_1,1,0,1,NA,NA,0
828,0,1,0,0,0,rg_s_aca_2,8,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_aca_3,7,0,0,0,0,0
828,0,1,0,0,0,rg_s_aca_4,1,0,1,NA,NA,0
828,0,1,0,0,0,rg_s_aca2_1,0,1,1,NA,NA,0
828,0,1,0,0,0,rg_s_aca2_2,0,1,1,NA,NA,0
828,0,1,0,0,0,rg_s_aca2_3,0,0,0,0,0,0
828,0,1,0,0,0,rg_s_aca2_4,2,0,1,NA,NA,0
828,0,1,0,0,0,rg_s_gg_1,0,1,1,NA,NA,0
828,0,1,0,0,0,rg_s_gg_2,0,1,1,NA,NA,0
828,0,1,0,0,0,rg_s_gg_3,10,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_gg_4,8,0,1,0,1,0
828,0,1,0,0,0,rg_s_gg2_1,1,0,1,NA,NA,0
828,0,1,0,0,0,rg_s_gg2_2,5,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_gg2_3,1,0,1,NA,NA,0
828,0,1,0,0,0,rg_s_gg2_4,6,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_dt_1,10,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_dt_2,7,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_dt_3,10,0,0,NA,NA,0
828,0,1,0,0,0,rg_s_dt_4,9,0,1,0,1,1
830,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_aca_3,8,0,1,0,1,1
830,1,0,0,1,1,rg_s_aca_4,8,0,0,NA,NA,0
830,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_aca2_3,8,0,1,0,1,1
830,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_gg_1,10,0,0,NA,NA,0
830,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
830,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
830,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
830,1,0,0,1,1,rg_s_gg2_1,5,0,0,NA,NA,0
830,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
830,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_gg2_4,10,1,1,NA,NA,1
830,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
830,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_dt_3,0,1,1,NA,NA,0
830,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
831,1,0,0,NA,1,rg_s_aca_1,2,0,1,NA,NA,0
831,1,0,0,NA,1,rg_s_aca_2,10,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_aca_3,10,1,1,1,1,1
831,1,0,0,NA,1,rg_s_aca_4,0,1,1,NA,NA,0
831,1,0,0,NA,1,rg_s_aca2_1,0,1,1,NA,NA,0
831,1,0,0,NA,1,rg_s_aca2_2,10,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_aca2_3,5,0,0,0,0,1
831,1,0,0,NA,1,rg_s_aca2_4,0,1,1,NA,NA,0
831,1,0,0,NA,1,rg_s_gg_1,5,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_gg_2,0,1,1,NA,NA,0
831,1,0,0,NA,1,rg_s_gg_3,10,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_gg_4,10,1,1,1,1,1
831,1,0,0,NA,1,rg_s_gg2_1,2,0,1,NA,NA,0
831,1,0,0,NA,1,rg_s_gg2_2,5,0,0,NA,NA,1
831,1,0,0,NA,1,rg_s_gg2_3,0,1,1,NA,NA,0
831,1,0,0,NA,1,rg_s_gg2_4,9,0,1,NA,NA,1
831,1,0,0,NA,1,rg_s_dt_1,8,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_dt_2,5,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_dt_3,5,0,0,NA,NA,0
831,1,0,0,NA,1,rg_s_dt_4,10,1,1,1,1,0
832,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
832,1,0,0,1,1,rg_s_aca_2,5,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_aca_3,0,0,0,0,0,1
832,1,0,0,1,1,rg_s_aca_4,10,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
832,1,0,0,1,1,rg_s_aca2_2,5,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
832,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
832,1,0,0,1,1,rg_s_gg_1,10,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
832,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
832,1,0,0,1,1,rg_s_gg2_2,0,0,0,NA,NA,1
832,1,0,0,1,1,rg_s_gg2_3,5,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_gg2_4,10,1,1,NA,NA,1
832,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_dt_2,0,1,1,NA,NA,0
832,1,0,0,1,1,rg_s_dt_3,5,0,0,NA,NA,0
832,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
836,1,0,0,1,1,rg_s_aca_1,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_aca_2,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_aca_3,7,0,0,0,0,1
836,1,0,0,1,1,rg_s_aca_4,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_aca2_1,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_aca2_2,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_aca2_3,0,0,0,0,0,1
836,1,0,0,1,1,rg_s_aca2_4,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_gg_1,10,0,0,NA,NA,0
836,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
836,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
836,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
836,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_gg2_2,5,0,0,NA,NA,1
836,1,0,0,1,1,rg_s_gg2_3,0,1,1,NA,NA,0
836,1,0,0,1,1,rg_s_gg2_4,8,0,1,NA,NA,1
836,1,0,0,1,1,rg_s_dt_1,8,0,0,NA,NA,0
836,1,0,0,1,1,rg_s_dt_2,5,0,0,NA,NA,0
836,1,0,0,1,1,rg_s_dt_3,6,0,0,NA,NA,0
836,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
839,0,1,0,0,0,rg_s_aca_1,8,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_aca_2,7,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_aca_3,6,0,0,0,0,0
839,0,1,0,0,0,rg_s_aca_4,5,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_aca2_1,4,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_aca2_2,4,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_aca2_3,6,0,0,0,0,0
839,0,1,0,0,0,rg_s_aca2_4,8,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_gg_1,2,0,1,NA,NA,0
839,0,1,0,0,0,rg_s_gg_2,2,0,1,NA,NA,0
839,0,1,0,0,0,rg_s_gg_3,9,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_gg_4,3,0,0,0,0,0
839,0,1,0,0,0,rg_s_gg2_1,5,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_gg2_2,5,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_gg2_3,5,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_gg2_4,7,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_dt_1,10,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_dt_2,7,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_dt_3,7,0,0,NA,NA,0
839,0,1,0,0,0,rg_s_dt_4,9,0,1,0,1,1
842,0,1,0,0,0,rg_s_aca_1,9,0,0,NA,NA,0
842,0,1,0,0,0,rg_s_aca_2,9,0,0,NA,NA,0
842,0,1,0,0,0,rg_s_aca_3,9,0,1,0,1,0
842,0,1,0,0,0,rg_s_aca_4,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_aca2_1,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_aca2_2,3,0,0,NA,NA,0
842,0,1,0,0,0,rg_s_aca2_3,5,0,0,0,0,0
842,0,1,0,0,0,rg_s_aca2_4,3,0,0,NA,NA,0
842,0,1,0,0,0,rg_s_gg_1,0,1,1,NA,NA,0
842,0,1,0,0,0,rg_s_gg_2,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_gg_3,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_gg_4,1,0,0,0,0,0
842,0,1,0,0,0,rg_s_gg2_1,9,0,0,NA,NA,0
842,0,1,0,0,0,rg_s_gg2_2,9,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_gg2_3,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_gg2_4,10,1,1,NA,NA,0
842,0,1,0,0,0,rg_s_dt_1,10,0,0,NA,NA,0
842,0,1,0,0,0,rg_s_dt_2,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_dt_3,1,0,1,NA,NA,0
842,0,1,0,0,0,rg_s_dt_4,1,0,0,0,0,1
843,1,0,0,1,1,rg_s_aca_1,5,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_aca_2,4,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_aca_3,6,0,0,0,0,1
843,1,0,0,1,1,rg_s_aca_4,9,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_aca2_1,5,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_aca2_2,2,0,1,NA,NA,0
843,1,0,0,1,1,rg_s_aca2_3,2,0,0,0,0,1
843,1,0,0,1,1,rg_s_aca2_4,1,0,1,NA,NA,0
843,1,0,0,1,1,rg_s_gg_1,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_gg_2,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_gg_3,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_gg_4,10,1,1,1,1,1
843,1,0,0,1,1,rg_s_gg2_1,0,1,1,NA,NA,0
843,1,0,0,1,1,rg_s_gg2_2,0,0,0,NA,NA,1
843,1,0,0,1,1,rg_s_gg2_3,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_gg2_4,0,0,0,NA,NA,1
843,1,0,0,1,1,rg_s_dt_1,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_dt_2,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_dt_3,10,0,0,NA,NA,0
843,1,0,0,1,1,rg_s_dt_4,10,1,1,1,1,0
847,1,0,0,NA,1,rg_s_aca_1,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_aca_2,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_aca_3,10,1,1,1,1,1
847,1,0,0,NA,1,rg_s_aca_4,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_aca2_1,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_aca2_2,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_aca2_3,0,0,0,0,0,1
847,1,0,0,NA,1,rg_s_aca2_4,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_gg_1,3,0,0,NA,NA,0
847,1,0,0,NA,1,rg_s_gg_2,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_gg_3,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_gg_4,10,1,1,1,1,1
847,1,0,0,NA,1,rg_s_gg2_1,4,0,0,NA,NA,0
847,1,0,0,NA,1,rg_s_gg2_2,10,1,1,NA,NA,1
847,1,0,0,NA,1,rg_s_gg2_3,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_gg2_4,10,1,1,NA,NA,1
847,1,0,0,NA,1,rg_s_dt_1,10,0,0,NA,NA,0
847,1,0,0,NA,1,rg_s_dt_2,0,1,1,NA,NA,0
847,1,0,0,NA,1,rg_s_dt_3,10,0,0,NA,NA,0
847,1,0,0,NA,1,rg_s_dt_4,10,1,1,1,1,0
851,0,0,1,NA,NA,rg_s_aca_1,7,0,0,NA,NA,0
851,0,0,1,NA,NA,rg_s_aca_2,9,0,0,NA,NA,0
851,0,0,1,NA,NA,rg_s_aca_3,10,1,1,1,1,NA
851,0,0,1,NA,NA,rg_s_aca_4,5,0,0,NA,NA,0
851,0,0,1,NA,NA,rg_s_aca2_1,10,0,0,NA,NA,0
851,0,0,1,NA,NA,rg_s_aca2_2,0,1,1,NA,NA,0
851,0,0,1,NA,NA,rg_s_aca2_3,8,0,1,0,1,NA
851,0,0,1,NA,NA,rg_s_aca2_4,5,0,0,NA,NA,0
851,0,0,1,NA,NA,rg_s_gg_1,0,1,1,NA,NA,0
851,0,0,1,NA,NA,rg_s_gg_2,0,1,1,NA,NA,0
851,0,0,1,NA,NA,rg_s_gg_3,0,1,1,NA,NA,0
851,0,0,1,NA,NA,rg_s_gg_4,0,0,0,0,0,NA
851,0,0,1,NA,NA,rg_s_gg2_1,5,0,0,NA,NA,0
851,0,0,1,NA,NA,rg_s_gg2_2,0,0,0,NA,NA,NA
851,0,0,1,NA,NA,rg_s_gg2_3,5,0,0,NA,NA,0
